company_id;industry;naics_description;sic_description;categories;naics_code;naics_codes;sic_code;sic_codes;employees_range;employees;revenue_range;revenue;year_founded;Category;V_Oct19;V_Nov19;V_Dec19;V_Jan20;V_Feb20;V_Mar20;S1_Jan20;S1_Feb20;S1_Mar20;S2_Apr19;S2_May19;S2_Jun19;S2_Jul19;S2_Aug19;S2_Sep19;S2_Oct19;S2_Nov19;S2_Dec19;S2_Jan20;S2_Feb20;industry_ismissing;naics_description_ismissing;sic_description_ismissing;categories_ismissing;naics_code_ismissing;naics_codes_ismissing;sic_code_ismissing;sic_codes_ismissing;employees_range_ismissing;employees_ismissing;revenue_range_ismissing;revenue_ismissing;year_founded_ismissing;Category_ismissing;V_Oct19_ismissing;V_Nov19_ismissing;V_Dec19_ismissing;V_Jan20_ismissing;V_Feb20_ismissing;V_Mar20_ismissing;num_missing
29;Retail;Retail Trade;Miscellaneous Retail;gift:0.86, dress:1.43, dress shoes:2.86, lingerie:2.0, panties:2.86, pants:2.0, scarf:2.0, clips:2.0, hats:3.43, apparel:1.71, sandals:2.29, bracelets:1.71, vests:2.29, skirts:2.0, bar:0.57, coats:2.0, key rings:2.86, shipping:8.0, luggage:1.43, shirts:3.43, swimwear:2.0, garment:1.71, jackets:1.71, cosmetic:6.0, sleepwear:2.57, sweater:4.0, swimsuits:2.86, sweatshirts:2.29, tuxedos:2.57, jewelry:0.86, sunglasses:1.71, home furnishing:12.0, briefcase:2.57, socks:2.0, dealers:1.71, squares:2.57, retail store:1.43, classified:1.71, wallets:4.0, loungewear:5.71, pajamas:2.86, nursery:1.43, general merchandise store:2.29, grooming:1.43, clothing:13.71, automotive:1.71, earrings:1.71, gear:1.14, necklaces:1.71, athletic shoes:3.14, robes:2.57, blankets:2.0, gasoline:4.0, retail:9.14, jeans:1.71, marketing campaigns:4.0, gloves:1.71, flats:1.71, hosiery:2.57, stroller:2.57, wedding:0.57, boot:3.43, belts:1.71, bath:1.14, toy:1.14, rompers:3.14, footwear:1.71, service stations:5.14, slippers:2.57, spirit:1.71, jumpsuits:3.14, bow ties:2.86, pumps:1.43, store:12.0, technology:0.29, designer:30.0, department stores:12.0, shoes:20.57, automobile dealer:4.0, handbag:27.43, trade:3.43, diaper bag:2.86, polo:1.71, travel:0.57, accessory:2.86, fashion:2.57;44.0;3151, 423910, 424330, 44, 4411, 442110, 446120, 45, 452, 4521, 45211, 4539, 722, 811411, 812112;59.0;22, 5021, 5087, 5137, 53, 5311, 55, 59, 599, 7231, 7699;1000 - 5000;2633.0;200000000 - 1000000000;776326484.0;1872.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;9300000.0;12100000.0;15500000.0;1778120;1205398;818457;145499;16749;17588;19603;21462;21577;27551;128054;121683;111536;110527;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;False;False;5
30;Retail;General Merchandise Stores;Service establishment equipment;business opportunity:0.53, education:0.18, beauty:0.26, university:0.18, fuel:0.35, distribution:0.53, cloths:0.7, young people:0.53, network:0.18, news and information:0.7, skin care product:0.61, manufacturing:0.09, mineral:0.44, kitchen:0.26, landing page:15.35, gauze:0.96, facial:0.44, peptide:0.79, consultancy:0.26, skin care:40.0, connecting people:0.7, health:0.09, vitamin:0.53, sale:0.35, dermatology:1.58, acne:1.23, general merchandise store:2.81, prescription:1.05, bonding:0.53, brushes:0.61, leadership training:0.61, aging:34.65;452.0;424990, 44, 446120, 452, 62, 621111, 812112;5087.0;5087, 5199, 59, 7231, 80;500 - 1000;724.0;100000000 - 200000000;177178880.0;2000.0;Lifestyle>BeautyandCosmetics;1150000.0;830000.0;760000.0;850000.0;790000.0;870000.0;41978;22289;17783;22495;17893;3761;5064;5111;10081;11017;26357;26349;27011;27012;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
31;Furniture;Furniture Stores;Furniture;middle market:8.89, journal:5.56, sofas:54.44, wall street:7.78, furniture:30.0, design:4.44, manufacturing:1.11, chairs:22.22, neighborhood:8.89, storefront:6.67, custom furniture:15.56, lounging:11.11;442110.0;337, 44, 442110, 811411;5021.0;5021, 59, 7699;50 - 200;152.0;10000000 - 50000000;20346252.0;2013.0;HomeandGarden>Furniture;120000.0;170000.0;130000.0;230000.0;160000.0;150000.0;20369;19898;24149;2064;2174;4073;6523;8214;17993;1676;23411;23542;25931;26126;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
32;Computer Software;Computer Systems Design and Related Services;Computer Programming, Data Processing, And Other Computerrelated;tickets:1.28, software:0.51, computer programming:0.51, business development:1.03, business solution:1.28, ios:2.05, programming services:4.1, directory:6.41, research:1.54, marketing platform:9.23, iphone app:2.05, online marketplace:1.79, justice:1.54, divorce:1.28, criminal:7.69, lawyer:30.0, legal research:2.56, immigration:1.54, marketplace:2.05, legal marketing:2.82, data processing:0.51, personal injury:1.28, criminal defense:1.54, marketing:0.77, custom computer:4.1, legal service:4.62, computer systems design:0.51, attorney:9.23, child custody:1.79, internet:0.51;54151.0;5191, 54, 5411, 541110, 54151, 541511;737.0;737, 7371, 7389, 8111;500 - 1000;550.0;50000000 - 100000000;72308717.0;2006.0;LawandGovernment>Legal;8850000.0;7850000.0;7250000.0;7600000.0;6050000.0;4800000.0;18305;14601;12347;175179;172567;171932;16801;113411;125099;788;91962;162343;212232;214514;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
33;;Other Services Related to Advertising;Nondurable goods, nec;door:1.25, electronics:2.5, hats:7.5, promotional product:60.0, corporate gift:8.75, apparel:1.88, advertising:1.25, pens:4.38, sales:0.63, promotional merchandise:39.38, marketing campaigns:4.38, shirts:5.0, iphone case:6.25, office supply:3.13, advertising specialty:10.0, delivery:3.75, glass:1.88, coupon:6.25, artwork:3.13, store:1.25, generic:4.38, marketing:4.38, sale:2.5, polo:7.5, brand awareness:4.38;541890.0;541890;5199.0;5199;10 - 50;41.0;;453430000.0;2008.0;BusinessandConsumerServices>MarketingandAdvertising;1000000.0;430000.0;220000.0;230000.0;960000.0;230000.0;120664;106652;118923;20259;21266;20782;21326;21172;20072;25435;39858;42841;44379;54543;True;False;False;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;True;False;6
34;Retail;Clothing Accessories Stores;Miscellaneous Retail;jewelry:7.18, retailer:0.7, engagement ring:32.54, gemstones:14.79, metals:4.23, outlets:2.82, silver jewelry:2.25, retail:0.56, diamond:50.0, trade:0.28, fine jewelry:0.99, jewelry store:22.68, wedding:6.2;448150.0;44, 448150, 448310;59.0;5094, 5611, 59;5000 - 10000;6672.0;> 1000000000;1325195506.0;1915.0;Lifestyle>JewelryandLuxuryProducts;1000000.0;1050000.0;1050000.0;300000.0;650000.0;1050000.0;34681;50499;25686;110472;94622;88598;80108;76805;88570;91937;91546;168963;168817;197464;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;False;False;5
35;Health, Wellness and Fitness;Cosmetics, Beauty Supplies, and Perfume Stores;Service establishment equipment;makeup:14.29, beauty:30.0, skin care:2.86, gardening:2.86, direct marketing:3.57, hair care:4.29, consumer products:3.57, health:0.71, beauty products:5.0, retail:5.71, fragrance:4.29, shipping:8.57, luxury:6.43, cosmetic:6.43, internet:1.43;446120.0;446120;5087.0;5087;50 - 200;82.0;10000000 - 50000000;17863247.0;2013.0;Lifestyle>BeautyandCosmetics;5750000.0;5800000.0;4850000.0;5000000.0;5100000.0;5000000.0;45480;30773;24869;6945;7081;8018;8627;9914;9748;9481;29858;30402;30743;31327;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
36;Automotive;New Car Dealers;New and used car dealers;repair:0.34, service stations:0.78, body shop:1.81, truck:13.79, dealers:0.52, gasoline:0.6, store:5.17, inventory:0.69, motor vehicle:0.43, car buying:0.69, vehicle:1.9, used car sale:0.69, automobile dealer:0.6, automobile:0.52, chevrolet:60.0, new vehicle sale:1.03, automotive:0.26, internet:0.17, automotive sales:0.78;441110.0;441, 4411, 441110, 441310, 8111, 811111;5511.0;55, 5511, 5731, 75, 7538;200 - 500;411.0;50000000 - 100000000;71752405.0;1969.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;1895;69;399;3205;5395;6516;7034;8462;7338;7266;16783;18177;19197;20775;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;8
37;Retail;Pharmacies and Drug Stores;Miscellaneous Retail;door:0.17, beauty:3.75, powders:0.58, amino acid:1.5, hair care:0.5, oral care:0.75, discount:3.75, holistic health:0.58, health and wellness:7.0, superfoods:0.83, retail:0.67, nutritional supplement:18.08, fitness:0.5, wellness:0.75, protein:1.0, manufacturing:0.25, digestion:0.75, mineral:13.33, diet:6.67, capsules:0.67, herb:13.33, energy:0.17, art:0.17, antioxidant:0.67, quality control:0.83, skin care:0.33, health:1.83, retail store:0.83, store:0.83, sports nutrition:10.0, cardiovascular:0.58, food:0.67, vitamin:60.0, beauty products:0.58, nutrition:5.67, trade:0.33, liquid:0.42, aromatherapy:0.58, manufacturing facility:0.5, laboratory:0.17, infrastructure:0.25, retail location:0.58, tablets:0.42;446110.0;44, 445299, 446110, 44619, 446191, 45399, 62, 722;59.0;2834, 5122, 59, 80;5000 - 10000;9675.0;> 1000000000;1947183548.0;1976.0;Health>NutritionDietsandFitness;220000.0;240000.0;330000.0;260000.0;290000.0;480000.0;18095;16108;32917;7362;6655;7323;7686;7716;12081;13333;18462;26502;26772;27409;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
38;Retail;Shoe Stores;Miscellaneous Retail;dress:1.79, shoe store:3.21, wholesale trade:5.36, foam:2.14, athletic shoes:3.93, consumer products:1.79, personal goods:3.57, outlets:1.79, apparel:5.36, sandals:14.29, distribution:1.07, nondurable goods:3.21, merchandising:7.14, retail:3.57, sales:6.43, channel marketing:3.21, network:3.57, specialty retail:1.79, retail sale:15.0, wholesaling:15.0, boot:12.86, durable goods:2.86, licensing:1.79, branded apparel:3.57, toy:1.43, apparel manufacturing:21.43, factory:5.71, footwear:60.0, mens footwear:1.07, eyewear:12.5, merchant:1.79, retail store:14.29, golfers:2.86, designer:5.36, store:12.86, department stores:2.5, shoes:2.86, trade:1.43, channels:1.43, joint venture:2.14, accessory:2.86, sport:7.86, sugar:1.79, athletic:5.36, internet:0.71, fashion:2.14;448210.0;315, 316210, 42, 423910, 423990, 424340, 44, 448210, 451110, 45399;59.0;3142, 50, 51, 5137, 5139, 59;5000 - 10000;9000.0;> 1000000000;1156144602.0;1998.0;Lifestyle>FashionandApparel;5150000.0;5500000.0;5500000.0;4500000.0;4600000.0;6050000.0;188883;184037;272207;53996;45201;50528;51635;52565;59402;96307;141438;153209;165307;175015;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
39;Telecommunications;Telecommunications;Radiotelephone communication;wireless service:4.5, mobile service:3.5, sprint:4.0, dealers:1.5, retail store:2.5, tax:1.5, cell phone:10.0, no contract:4.0, network:3.0, customer support:3.0, cricket:70.0, longlte cell tower upgrades:12.0, telecommunication service:3.0, wireless:28.0, covers:2.0;517.0;44, 517, 517110, 54;4812.0;4812, 59, 7375, 7389;200 - 500;449.0;50000000 - 100000000;97444093.0;1998.0;ComputersElectronicsandTechnology>Telecommunications;66200000.0;66800000.0;69500000.0;68200000.0;65900000.0;68200000.0;194051;197838;219239;95403;85451;663;15164;33809;37910;47041;56621;67037;72872;75182;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
40;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:0.38, stem cells:37.36, stem education:5.66, education:2.26, mathematics:3.96, university:20.0, rope:3.96, emergency:1.7, technology:0.57, engineering:1.13, bowling:42.26, professional school:0.94, professional development:2.83, colleges and university:1.32, research:2.26, network:1.13, vehicle:1.13, library:2.83, universities:0.75, community outreach:3.96, scholarship:3.4, grant:11.32, fax:2.83, academic programs:23.77;611310.0;611, 611310;8221.0;8221;1000 - 5000;2177.0;200000000 - 1000000000;368148528.0;1996.0;ScienceandEducation>UniversitiesandColleges;900000.0;1050000.0;620000.0;600000.0;790000.0;760000.0;340;1496;908;22643;22319;21866;21488;21888;23200;23395;34910;43871;51196;54883;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;2
41;Internet;Lumber and Other Construction Materials Merchant Wholesalers;Wholesale Trade - Durable Goods;door:0.74, wood flooring:2.96, beauty:2.22, pallet:4.44, cork:2.59, global supply chain:3.7, homeowner:1.48, shipping:2.96, limestone:2.59, online marketplace:5.19, manufacturing:0.74, copings:4.44, marketplace:4.44, supply chain:7.41, marble:11.11, paving:4.44, roofing:22.22, ocean:1.85, parties:1.11, data warehouses:1.11, internet:0.74, renovation:1.48, online shopping:4.44, flooring:35.19, sinks:2.59, logistics:1.11, laminate flooring:11.85, retail:0.74, network:2.22, banking:1.11, hardwood flooring:51.85, design:0.37, wholesaling:14.44, moldings:5.93, kitchen:1.11, bath:1.48, home improvement:14.81, siding:60.0, hardwood:4.44, delivery:1.48, predictive analytics:2.96, direct marketing:1.85, home decor:1.85, technology:0.37, machine learning:2.96, building material:33.33, stone:1.48, decking:67.41, granite:7.41, customer feedback:2.96, accessory:0.74, gateway:6.67;4233.0;4233;50.0;50;200 - 500;333.0;10000000 - 50000000;45585712.0;1999.0;HomeandGarden>HomeandGarden;330000.0;370000.0;320000.0;360000.0;340000.0;330000.0;16850;28301;36675;120293;117940;122580;128613;6444;15094;15225;190804;199648;191494;194743;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
42;Furniture;Furniture Stores;Miscellaneous Retail;gift:0.52, door:0.34, wool:1.21, dining room:3.1, outlets:0.86, microsoft:1.38, dressers:1.55, coffee tables:1.55, bar:1.03, furniture:30.0, towels:2.41, freelance:1.38, manufacturing:0.17, chairs:3.45, stools:2.76, bathroom:0.69, lounge:0.86, expert advice:1.03, lighting:2.07, decorative:1.72, nursery:25.86, sofas:1.21, fabric:2.07, headboards:1.72, curtain:1.03, baskets:2.41, mirror:2.59, upholstery:1.03, candy:1.03, blankets:2.41, desks:1.21, storage:1.03, shelves:1.21, ottomans:1.72, bedding:58.97, decor:1.72, laundry:0.86, design:0.34, rugs:9.31, sheet:1.03, bath:1.38, table:0.52, covers:0.69, home furnishings store:1.72, art:2.07, spirit:0.52, custom upholstery:4.66, store:0.34, designer:1.03, accent:2.07, bedroom:2.59, quilts:1.38, carts:1.72, pillow:3.1, luxury:12.41, accessory:0.34;442110.0;3329, 337, 44, 442, 442110, 4422, 442299, 811411;59.0;5021, 59, 7699;200 - 500;213.0;10000000 - 50000000;35728532.0;2003.0;HomeandGarden>HomeandGarden;500000.0;440000.0;390000.0;470000.0;430000.0;510000.0;133307;115890;135936;111461;1814;2976;8499;13202;19943;23629;29131;33738;36980;37490;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
43;Airlines/Aviation;Air Transportation;Hotels, Rooming Houses, Camps, and Other Lodging Places;diesel:1.92, repair:0.77, flight:15.38, fuel:4.62, scientific:2.31, freight:1.92, maintenance repair and operations:3.08, gasoline:2.69, network:12.31, refinery:40.0, private jet:3.46, staffing service:2.69, wholesaling:1.15, airline:50.0, cargo:23.08, aircraft maintenance:3.46, leisure:1.15, energy:0.77, salt:15.38, cargo service:3.46, consumer service:2.31, scheduled air transportation:75.38, transportation:7.69, airport:24.62, carrier:10.77, joint venture:18.46, parties:1.15, travel:0.77, data warehouses:1.15, gateway:36.92;481.0;45399, 48, 481, 48111, 481111, 481112, 481211, 492110, 541, 611512, 721;70.0;4215, 4512, 4522, 70, 8299;> 10000;88680.0;> 1000000000;1694732572.0;1967.0;TravelandTourism>AirTravel;35100000.0;33100000.0;34600000.0;35600000.0;31600000.0;34000000.0;1137797;795062;519185;70571;50243;55931;61331;90635;94868;98334;153331;162719;209960;210477;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
44;;Apparel Accessories and Other Apparel Manufacturing;Men's and boy's neckwear;luxury lifestyle:18.0, pants:14.0, hats:12.0, sandals:16.0, napkins:16.0, skirts:14.0, music:4.0, shirts:40.0, furniture:12.0, luggage:10.0, swimwear:42.0, jewelry:6.0, sunglasses:12.0, home furnishing:12.0, relaxation:10.0, ceiling fans:16.0, wallets:14.0, lighting:8.0, camp:12.0, sand:10.0, session initiation protocol:14.0, fabric:16.0, clothing:24.0, rattan:20.0, jeans:12.0, golf:8.0, bedding:12.0, reeds:16.0, cocktail:10.0, womens apparel:6.0, rugs:12.0, belts:12.0, leisure:6.0, bath:8.0, silk:12.0, chair:10.0, restaurant:12.0, outdoor furniture:16.0, store:4.0, sportswear:14.0, shoes:8.0, mens apparel:6.0, tropical:12.0, fragrance:12.0, handbag:12.0, polo:12.0, php:6.0, accessory:12.0, hammocks:20.0;315990.0;315990;2323.0;2323;;1155.5;;453430000.0;1996.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;540000.0;850000.0;830000.0;0;0;0;27467;31153;28772;28534;29241;35486;37888;44545;72871;77945;79159;True;False;False;False;False;False;False;False;True;True;True;True;True;False;True;True;True;False;False;False;9
45;;Window Treatment Stores;;blinds:60.0, replacement part:35.0, woven:70.0, cellular:30.0, metals:10.0, wood:30.0, aluminum:25.0, blinds and shades:110.0, window treatment:35.0, drapery:35.0, custom window covering:110.0, cornices:50.0;442291.0;442291;;5714, 5719;50 - 200;172.0;10000000 - 50000000;10682603.0;1914.0;HomeandGarden>HomeandGarden;130000.0;140000.0;95000.0;130000.0;110000.0;80000.0;4848;5044;7333;0;0;23191;38423;43033;50199;53433;93379;112206;116050;117809;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;6
46;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:3.33, education:3.33, university:20.0, restaurant:1.67, church:2.5, heritage:3.33, professional school:4.17, colleges and university:5.83, research:3.33, parks:4.17, liberal art:22.5, universities:3.33, museum:3.33, academic:3.33, scholarship:10.0, neighborhood:3.33;611310.0;511, 61, 611, 611110, 611310, 622;8221.0;80, 8211, 8221;1000 - 5000;1071.0;50000000 - 100000000;59351531.0;1929.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;341;304;0;36981;37323;1937;3379;8594;11702;12689;35190;34287;33275;31347;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;7
48;Wholesale;Men's Clothing Stores;Men's and boy's clothing;dress:0.86, mortar:4.83, apparel:0.52, retail:0.69, trunks:6.21, bar:0.34, startup:0.52, womens apparel:0.52, club:30.0, brick:3.45, wardrobe:6.03, investing:0.69, wedding:0.34, apparel manufacturing:1.72, lounge:0.86, retailer:0.86, consumer service:1.03, mens apparel:2.59, wardrobes:2.76, marketing:0.17, trade:0.34, clothing:13.45, accessory:0.34, fitting:0.69, fashion:1.03;448110.0;315, 424330, 44, 448110;5136.0;5136, 5137, 59;1000 - 5000;1141.0;100000000 - 200000000;171664119.0;2009.0;Lifestyle>FashionandApparel;400000.0;450000.0;350000.0;360000.0;350000.0;340000.0;30704;29371;19371;25240;31594;32875;35223;41256;46956;47659;69118;71185;81546;92972;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
